date,url,username,content,cleaned,cleaned_en,polarity,label
2022-11-28,https://twitter.com/ar_akramAR/status/1597375812176531457,ar_akramAR,"@edsaputra8 @mardigu024 @aniesbaswedan @GWirjawan Mau taruhan apa??
Kalau presiden ganti dan ekonomi lebih baik potong kuping lu yah.

🤣",taruh ganti ekonomi baik potong kuping,put a good economic change cut the ear,0.44999999999999996,Positif
2022-11-28,https://twitter.com/OBaranhan/status/1597363352871014400,OBaranhan,@abiarsaumar @NasDem @DPWNasDemJKT @aniesbaswedan betul. dulu di jkrta awur2ran bodo amat tpi sekarang mau jdi capres aku nti yg akan kampanyA menolak anis di kampung ak.,betul jakarta awur ran bodo kampa tolak kampung,It's true that Jakarta is awur ran bodo Kampa rejects villages,0.35,Positif
2022-11-28,https://twitter.com/segogorengbabat/status/1597361501735899140,segogorengbabat,"@sobat_anies @aniesbaswedan Saya dukung anis &amp; ahok maju pilpres 2024 entah siapa capres atau cawapresnya, yg penting ahok &amp; anis maju sebagai pasangan capres cawapres",dukung cawapresnya penting pasang,It's important to support the cawapres,0.4,Positif
2022-11-28,https://twitter.com/AbesWedyan/status/1597319293208698880,AbesWedyan,@Mamiennie @vaganza_v @aniesbaswedan @Persija_Jkt Gak bakalan jadi dah.. 100% 2024 Presiden Indonesia bukan anies.. pasti Amien,engak pasti amien,not sure amen,-0.25,Negatif
2022-11-28,https://twitter.com/audaxviator8/status/1597306927876567040,audaxviator8,"@olvaholvah @aniesbaswedan @NasDem Semuanya itu buat meyakinkan bohir, agar mau modalin buat jadi capres. Barang busuk lagi di poles sedemikian rupa agar terlihat menarik.",bohir modalin barang busuk poles rupa tarik,bohir modalin rotten goods polish the appearance of interest,0.0,Netral
2022-11-28,https://twitter.com/adly_pipa/status/1597274424172249090,adly_pipa,"@wiji_pri @aniesbaswedan @Persija_Jkt Kalo udah jadi presiden, Brati semua klub bola",brati klub bola,brati football club,0.0,Netral
2022-11-28,https://twitter.com/savagemaniac7/status/1597255602467901440,savagemaniac7,"@AniesIndonesia @aniesbaswedan ngurus jakarta aja gagal mau ngurus indonesia,diotaknya cuma mau maling duit rakyat.,,
`1 lagi kita gak butuh presiden keturunan yaman.
presiden indonesia ya pribumi bukan keturunan.",urus jakarta gagal urus otak maling rakyat engak turun pribumi turun,"Taking care of Jakarta has failed to take care of the brains of the people's thieves, the natives don't go down",-0.3277777777777778,Negatif
2022-11-28,https://twitter.com/Teguh78004040/status/1597250836400590848,Teguh78004040,"@AniesIndonesia @aniesbaswedan Dh nyampe yaman belum tuh??.. 
Kl sdh biar jd presiden di yaman aja.. 
Di NKRI bikin ribet aja..",belum ribet,not complicated yet,0.25,Positif
2022-11-28,https://twitter.com/tessajah123/status/1597249892514398209,tessajah123,@LuckmanhHakim @makhluk_62 @AndreTa81191419 @YektiWidodo6 @AniesIndonesia @aniesbaswedan Blunder dolar udah mau 16 ribu presiden malah mimpin party bukannya mikir,blunder dolar mimpin party buka mikir,dollar blunders lead party open think,0.0,Netral
2022-11-28,https://twitter.com/annozaen/status/1597242733110112256,annozaen,@NasDem @adityawilly @aniesbaswedan Faktanya makin nyungseb NKRI menolak Capres @NasDem  #BapakPolitikIdentitas,fakta nyungseb tolak,deny the facts,0.0,Netral
2022-11-28,https://twitter.com/Alexand37176081/status/1597238916771614721,Alexand37176081,@aniesbaswedan @Persija_Jkt Barokallah fiik pak Anis calon presiden kami,barokalah,baroque,0.0,Netral
2022-11-28,https://twitter.com/Yfais/status/1597231754015690753,Yfais,@Hasan06108822 Hallo Pak @ListyoSigitP Pak @mohmahfudmd Pak @ridwankamil beneran ini? Ada pengambilalihan? Boleh gitu ya? CC: @tni_ad @_TNIAL_  @_TNIAU @Puspen_TNI @PolhukamRI @DivHumas_Polri Gmn Pendapat Capres @aniesbaswedan @ganjarpranowo @erickthohir @sandiuno @AgusYudhoyono @KhofifahIP ?,halo benar pengambilalihan boleh carbon copy dapat,hello true takeover can carbon copy get,0.35,Positif
2022-11-28,https://twitter.com/Abdoelajiz7/status/1597228472002580482,Abdoelajiz7,"Jikalau Pak. @aniesbaswedan Dan Pak. @mardigu024  menjadi Capres dan wapres di tahun 2024 Indonesia akan menjadi super power nya di dunia..
#2024Amin",super power dunia,the world's superpowers,0.0,Netral
2022-11-28,https://twitter.com/Sudirman1Mardi/status/1597224043782221825,Sudirman1Mardi,"@NasDem @adityawilly @aniesbaswedan Ga usah digubris boss.terus Istikomah Anis adalah calon presiden yang banyak dihati masyarakat..
Anis presiden RI 2024",engak perlu gubris istikomah hati masyarakat,there is no need to pay attention to the istikomah heart of the community,0.0,Netral
2022-11-28,https://twitter.com/JufriLund/status/1597223188521705472,JufriLund,"@aniesbaswedan @anwaribrahim pak ANIES BASWEDAN menganggukkan kepalaya saat YAB DS ANWAR IBRAHIM berbicara di acara mata najwa.sekarang thn 2022 YAB DS ANWAR IBRAHIM sudah jadi PM MALAYSIA ke 10,mudah2an di thn 2024 pak ANIES BASWEDAN jadi presiden ke 8 INDONESIA.aamiiinnn https://t.co/9Bn4HqDUby",mengangukan kepalaya yab ds anwar ibrahim bicara acara najwa yab ds anwar ibrahim private mesage malaysia mudah mudah,nod his head yab ds anwar ibrahim talk about the event najwa yab ds anwar ibrahim private message malaysia easy easy,0.2888888888888889,Positif
2022-11-28,https://twitter.com/crystal67023/status/1597212919015518208,crystal67023,"@tbayu1972 @TeddGus @aniesbaswedan Memang kalau sudah mabuk agama mudah banget dikibulin.....siap2x tinggal di negeri bangkrut seperti srilanka ya?....anis gak bisa kerja mau jadi presiden?, urus banjir 5 thn di dki aja gak bisa apalagi ngurus negara....gue mah ogah",mabuk agama mudah dikibulin siap tingal negeri bangkrut srilanka engak bisa kerja urus banjir daerah khusus ibukota engak bisa urus negara,religious drunkenness is easily tricked ready to leave the country bankrupt srilanka can't work dealing with floods in special areas of the capital can't take care of the country,0.24761904761904763,Positif
2022-11-28,https://twitter.com/muryanto_sugeng/status/1597208887736012801,muryanto_sugeng,@AniesIndonesia @aniesbaswedan barakalloh pak Ganjar Pranowo semoga jadi presiden dipemilu 2024 dan Anies jadi dosen...amin,barakaloh moga milu dosen,barakaloh hopefully milu lecturer,0.0,Netral
2022-11-28,https://twitter.com/t_ardhoo/status/1597196515843272704,t_ardhoo,"@mR_4tha @Tita83079013 @aniesbaswedan Semoga pak anis jadi presiden

YAMAN",moga,hopefully,0.0,Netral
2022-11-28,https://twitter.com/Ibas/status/1597186800447283200,Ibas,@musniumar Bener begini ceritanya Pak @jokowi ? Kok saya ngga yakin presiden ngga dateng karena ada @aniesbaswedan . Jangan nyebar kabar hoaks lg dong pak mus. Btw pak mus sdh vaksin booster covid-19 belum?,benar cerita engak yakin engak jangan nyebar kabar hoaks by way vaksin boster covid belum,"Is the story true, I'm not sure, don't spread hoax news by way of the Boster Covid vaccine yet",0.04999999999999999,Positif
2022-11-28,https://twitter.com/F3ri_4j4/status/1597186709128478722,F3ri_4j4,@AniesIndonesia @aniesbaswedan Capres aja belom sdh dipermalukan oleh kelompoknya sendiri..😀😃😂 kurang jauh promosinya..nanti dr Qatar langsung ke Yaman yaaah..😀😃😂..gosok terus yg penting pulus tebal..masabodo 'Balon' terbang ketiup angin yg berlalu..😀😃😅😂🤣🤣🤣,belum malu kelompok promosi qatar langsung gosok penting pulus tebal masabodo balon terbang tiup angin,not yet embarrassed qatar promotion group directly rub important pulus thick masabodo balloons flying in the wind,0.06666666666666665,Positif
2022-11-28,https://twitter.com/HizbutTahrirGL/status/1597185415169310720,HizbutTahrirGL,"@aniesbaswedan @Persija_Jkt Ayo pak jadi presiden, buat sumur resapan se Indonesia. 😇",sumur resap,soak well,0.0,Netral
2022-11-28,https://twitter.com/hari_rahardja/status/1597184761575133186,hari_rahardja,@marlina_idha @aniesbaswedan kalau kira2x gagal jadi capres gimana?,gagal,fail,-0.5,Negatif
2022-11-28,https://twitter.com/BlackPa43550096/status/1597181532224950272,BlackPa43550096,@AniesIndonesia @aniesbaswedan Sangat cocok untuk jadi presiden...Qatar,cocok qatar,fit qatar,0.4,Positif
2022-11-28,https://twitter.com/Zorro03326934/status/1597172620604370945,Zorro03326934,@siubay @aniesbaswedan @Persija_Jkt Pake Jersey persija pak.. walau di larang mendampingi di piala presiden ... https://t.co/grdUrZvTSN,jersey persija larang damping piala,Persija jersey bans accompanying trophies,0.0,Netral
2022-11-28,https://twitter.com/BangSurya72/status/1597155294811140097,BangSurya72,"@NasDem @DPWNasDemJKT @aniesbaswedan EMANG NASDEM BISA ????🤣🤣🤣
PT Se-upil Sok-sokan Majuin Capres!! 

Bangun! Bangun!🤣🤣🤣 https://t.co/SNPjsFJztL",nasdem bisa upil sok majuin bangun bangun,nasdem can upil pretentiously advance wake up wake up,-0.3,Negatif
2022-11-28,https://twitter.com/mustaintain2875/status/1597152540411719680,mustaintain2875,"@AniesIndonesia @aniesbaswedan Jadi ke Inget pilpres lalu, slogan ganti presiden nyampe kemana2, endingnya skor ttep 2-0 😂😂😂",slogan ganti endingnya skor,slogan change the ending score,0.0,Netral
2022-11-28,https://twitter.com/Kimtedco/status/1597149811676848128,Kimtedco,"@aniesbaswedan cari presiden yang kerjanya jangan hanya duduk, retorika, TGUPP terkenal banyaknya, tapi hasil NuLL. ga ngerti kerja apaan. belajar dr kesalahan jakarta, pilih presiden yg terbaik.",kerja jangan duduk retorika tgup kenal banyak hasil nul engak erti kerja ajar salah jakarta pilih baik,work don't sit down rhetoric don't know a lot of results null no meaning work teach wrong Jakarta choose good,0.0148148148148148,Positif
2022-11-28,https://twitter.com/MARSUDI__/status/1597144196586287104,MARSUDI__,"@AniesIndonesia @aniesbaswedan kasihan sm org2 ini,kebodohan smpe di bawa2 ke qatar.
emang org qatar yg milih anis ?
belajar dr pngalaman
banner ganti presiden di bawa2 saat umroh fktanya smpe skarang gak ganti2,hadeuhh.....ogeb 😃🤣😂",kasihan bodoh qatar qatar pilih ajar pngalaman baner ganti umroh fktanya engak ganti hadeuh ogeb,sorry stupid qatar qatar choose teaching baner experience changing umroh the fact is not changing hadeuh ogeb,-0.6499999999999999,Negatif
2022-11-28,https://twitter.com/PoenGam/status/1597141541012660224,PoenGam,@HeryIdris5 @AniesIndonesia @aniesbaswedan Yaa siapa tau dipilih jadi presiden Yaman,pilih,select,0.0,Netral
2022-11-28,https://twitter.com/poetra_AWAL/status/1597137061869285376,poetra_AWAL,"@djokoAdv Lihat muka elo knp gtu serasa lihat taik...😂😂😂😂...

NGELAWAN @aniesbaswedan yg pengangguran..

Sekelas GUBERNUR AKTIF,DAN PRESIDEN AMPE MERIANGIN...wkwkwkkk...",muka serasa tahi lawan penganguran kelas gubernur aktif meriangin,"the face feels like shit against the unemployed, the governor class is actively cheering",-0.16666666666666669,Negatif
2022-11-28,https://twitter.com/cakace90125/status/1597130166542946305,cakace90125,"@AniesIndonesia @aniesbaswedan Keren ini orang, nyalon presiden katar",keren nyalon katar,cool nyalon katar,0.35,Positif
2022-11-28,https://twitter.com/IWayanParmiyasa/status/1597122633987813377,IWayanParmiyasa,@aniesbaswedan Saat jadi Presiden tukang cukurnya kira² siapa pak😄😄😄😄,tukang cukur,Barber,0.0,Netral
2022-11-28,https://twitter.com/Mink_parnawa/status/1597120216839823361,Mink_parnawa,@AniesIndonesia @aniesbaswedan Smoga jadi presiden di qatar,moga qatar,hopefully qatar,0.0,Netral
2022-11-28,https://twitter.com/NongWelan/status/1597118424970248192,NongWelan,@aniesbaswedan lebih baik promoin para UMK dari pada sibuk kampanye capres,baik promoin umk sibuk kampanye,good promoin umk busy campaign,0.39999999999999997,Positif
2022-11-28,https://twitter.com/endam_hamdani/status/1597111894221148165,endam_hamdani,"@NasDem @DPWNasDemJKT @aniesbaswedan Andai ada test tertulis sperti ujian negara untuk syarat lolos jadi Presiden di kite, gak di ragukan lagi Pak Anies gak ada yang menandingi. you are the winner Mr. Anies Rasyid Baswedan.",andai test tulis uji negara syarat lolos engak ragu engak tanding you winer rasyid,"if the written test is the state test, the requirements for passing are no doubt no match for you winer rasyid",0.0,Netral
2022-11-28,https://twitter.com/SimpleM21772773/status/1597104400786329600,SimpleM21772773,@marlina_idha @MuhammadEmhA5 @aniesbaswedan PREETTTTTT CAPRES KOK GAK PUNYA VISI MISI. IBARAT NAKHODA KAPAL BINGUNG MAU BERLAYAR KE MANA.,pret engak nakhoda kapal bingung layar,Pret not the captain of the ship confused the sails,-0.4,Negatif
2022-11-28,https://twitter.com/Utenksujarwo15/status/1597104068077375488,Utenksujarwo15,@pepen91640764 @aniesbaswedan Harapan Rakyat yg mna drun..gak semua nya rakyat mengharapkan dia jd capres drum.,harap rakyat engak rakyat harap drum,hope the people don't the people hope the drums,0.0,Netral
2022-11-28,https://twitter.com/Opets7/status/1597104035676364800,Opets7,@NasDem @DPWNasDemJKT @aniesbaswedan memang suara nasdem cukup usung anies jadi CAPRES 🤣🤣🤣,suara nasdem usung,nasdem stretcher voice,0.0,Netral
2022-11-28,https://twitter.com/EndryraH/status/1597103195297574912,EndryraH,"@AniesIndonesia @aniesbaswedan Sampai mana saja ga masalah Mas... Bagus... Tapi harus juga diingat bahwa presiden nanti dipilih rakyat... Artinya harus siap kalah juga... Jangan rame2 di awal, giliran kalah ga mau terima...",engak masalah bagus dingat pilih rakyat siap kalah jangan rame rame gilir kalah engak terima,"It doesn't matter, it's a good thing, remember to vote, the people are ready to lose, don't be too busy, take turns, don't accept defeat",0.3333333333333333,Positif
2022-11-28,https://twitter.com/gie_surya/status/1597100560062500864,gie_surya,"@NasDem @DPWNasDemJKT @aniesbaswedan Mimpinya ketinggian...

Capres saja belum, sdh siap memenangkan. Ha ha ha.....

Urus dulu partaimu, bru urus capres.",mimpi tingi belum siap menang urus partai baru urus,"Dream high, not ready to win, take care of the new party, take care of it",0.2490909090909091,Positif
2022-11-28,https://twitter.com/ajientrepreneur/status/1597089586085187584,ajientrepreneur,@blekkodet @Fizka20 @IndoneSomnia @badruneee @BangiZulfikar @wertlow @septabimaa @nanapanjangg @elisa_jkt @aniesbaswedan Gue pajang nih omongan idola anda soal atasin banjir jk dia jd presiden😁 https://t.co/QvHmx3ubU2,pajang omong idola atasin banjir,display the talk of idols overcoming floods,0.0,Netral
2022-11-28,https://twitter.com/k_shanum/status/1597088239038304258,k_shanum,@NasDem @DPWNasDemJKT @aniesbaswedan Mungkin presiden partai nasdem,partai nasdem,nasdem party,0.0,Netral
2022-11-28,https://twitter.com/yenijuliana10/status/1597087595858886656,yenijuliana10,"@nasibiru_resto @aniesbaswedan @ahmadsahroni88 @NasDem go go go pak anies,, 2024 presiden nihh",nih,here,0.0,Netral
2022-11-28,https://twitter.com/MAY_AJADE/status/1597079219334393857,MAY_AJADE,"@AniesIndonesia @aniesbaswedan Rakyat Indonesia, kampanyenya di negara lain... 😂😂, biar jadi presiden Qatar",rakyat kampanye negara qatar,people of qatar state campaign,0.0,Netral
2022-11-28,https://twitter.com/CocotBoros98/status/1597075751668359168,CocotBoros98,"@AniesIndonesia @aniesbaswedan Alhamdulillah,,
Semoga jadi presiden di Qatar 
Aminnn🤲🤲🤲",alhamdulilah moga qatar,alhamdulillah hopefully qatar,0.0,Netral
2022-11-28,https://twitter.com/Kucinganggora_8/status/1597072487493554176,Kucinganggora_8,@AniesIndonesia @aniesbaswedan Itu calon presiden Qatar wilayah mana,qatar wilayah,qatar region,0.0,Netral
2022-11-28,https://twitter.com/Panderadja2/status/1597071932385787905,Panderadja2,@AniesIndonesia @aniesbaswedan Spanduk nya Mau ada di akherat pun..bakalan gak jd presiden di indonesia..gak laku...🤣🤣,spanduk akhirat engak engak,the afterlife banner or not,0.0,Netral
2022-11-28,https://twitter.com/Realmm24845706/status/1597053530379984896,Realmm24845706,@AniesIndonesia @aniesbaswedan Pintar dikitlah masa mmilih Presiden berdasarkan fisik,pintar dikit milih dasar fisik,a little smart to choose a physical basis,0.008928571428571425,Positif
2022-11-28,https://twitter.com/AyangCakep/status/1597046160111198208,AyangCakep,"Aku sebagai warga punya hak untuk mengkritisi pemerintah, siapapun presidennya.

Mau @aniesbaswedan @prabowo @ganjarpranowo @airlangga_hrt atau siapapun nanti yg jadi presiden tidak terkecuali.

Ingat ya mengkritis kebijakan, bukan menghina personal, krn menghina bukan sebuah hak https://t.co/bXSCgJEQCF",warga kritisi perintah presidenya kecuali kritis bijak hina personal hina,"Residents criticize the president's orders except critical, wise, humiliating, personally insulting",-0.10000000000000002,Negatif
2022-11-28,https://twitter.com/rahardjo_denny/status/1597046011133775872,rahardjo_denny,"@AniesIndonesia @aniesbaswedan Ya udah jadi Presiden Qatar aja sana, di Indonesia mah kudu yang Pribumi asli, bukan yang keturunan Timur Tengah.",qatar pribumi asli turun timur,native qatar descended east,0.0,Netral
2022-11-28,https://twitter.com/AfifuddinDaud1/status/1597045765385621504,AfifuddinDaud1,@aniesbaswedan Alhamdulillah mantap bangat pak Anies Baswedan for Presiden RI 2024-2024 best the best,alhamdulilah best best,alhamdulillah the best the best,1.0,Positif
